,Spectral entropy,Spectral entropy,Effective rank,Effective rank,Angular alignment,Angular alignment,Selectivity index,Selectivity index,Spectral sparsity,Spectral sparsity,Perturbation robustness,Perturbation robustness
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
epoch,,,,,,,,,,,,
31,3.520336,0.33779708,35.483265,10.702824,0.06951996,0.49222717,0.9795984,0.00022069582,0.052734375,0.034646183,2.172405487499418e-06,1.0795959347410724e-06
32,3.5077176,0.343701,35.093708,10.73349,0.11182352,0.4650407,0.979615,0.00022295232,0.04296875,0.038060054,1.8684982450167809e-06,9.00008869779374e-07
33,3.4954023,0.3493673,34.716286,10.750133,0.10461644,0.47710478,0.979591,0.00023756227,0.055664062,0.041130174,1.5710561314108418e-06,7.009416568060846e-07
34,3.4828556,0.3554503,34.339268,10.770993,0.102325976,0.4780666,0.97957575,0.00023560332,0.049804688,0.0352718,1.8229200122732436e-06,1.0538890139865353e-06
35,3.4706833,0.36150512,33.97933,10.7906275,0.129422,0.46006322,0.9795891,0.0002325167,0.053710938,0.039925367,2.1148846229834817e-06,1.217312327434909e-06
36,3.4590523,0.36615634,33.629097,10.781361,0.13982838,0.4376871,0.9795909,0.00025293604,0.05078125,0.042504594,1.7706628767655275e-06,8.398136111370511e-07
37,3.4481294,0.37097272,33.30898,10.790085,0.09328943,0.4617706,0.97959,0.00024433623,0.057617188,0.041031122,2.0407758967166956e-06,1.1975885753714775e-06
38,3.4370575,0.37483966,32.97817,10.768749,0.11952638,0.46982953,0.97958255,0.00025429737,0.047851562,0.031493194,2.0070762900559203e-06,9.543454962990725e-07
39,3.425919,0.37917146,32.652897,10.756533,0.12869197,0.4645136,0.97956586,0.0002590949,0.043945312,0.0387881,2.8585441498307773e-06,2.2979496069656457e-06
40,3.4145262,0.38383135,32.326904,10.754571,0.12518764,0.49037156,0.9795538,0.0002467166,0.057617188,0.03504032,1.9949462171098276e-06,1.4038990844319812e-06
41,3.404143,0.3875616,32.028187,10.739743,0.12087615,0.46932617,0.97957426,0.00024963293,0.041992188,0.027786592,1.7188585132998924e-06,8.193559027811138e-07
